1090	com.cleanmaster.mguard;com.gameloft.android.ANMP.GloftSIHM	boost my phone to play spiderman.	this my phone to play spider-man (0.83911705)
1234	com.android.settings;com.android.vending	Clear cache and update all apps on googleplay.	clear cache on update all apps on Google Play
1235	com.android.settings;com.facebook.katana	clear all facebook data and open up facebook.	home clear all Facebook data and open up Facebook (0.97889233)
1236	com.google.android.gm;com.android.browser;com.android.calendar	Check gmail. is it from LACS? follow the link to the doodle poll and tell me the options for scheduling a date. put me down five pm on thursday and set a reminder on my calendar.	check Gmail (0.9844507) I is it from lacs (0.9311102) um followed the link to the to the doodle poll and tell me the options for scheduling and date put me down for 5 p.m. on Thursday and set a reminder on my calendar (0.98422635)
1237	com.google.android.gm;com.android.browser;com.android.calendar	Check Gmail. Is it from LACS? Open the open the doodle poll. put me down for thursday at five pm and set a reminder on my calendar.	check Gmail (0.9786073) is it from alics open the app open the doodle poll (0.95177668) put me down for Thursday at 5 p.m. and set a reminder on my calendar (0.97299528)
1238	com.google.android.deskclock;com.facebook.katana	Deactivate deskclock and open facebook. Read them to me in order please. reply Good Morning sweety hope your day is going well and send.	deactivate desk clock in open facebook (0.89761549) I read them to me in order please reply good morning sweetie hope your day is going well and sent (0.92750335)
1239	com.google.android.apps.maps;com.android.mms;com.android.chrome	look up estimated time remaining to Rochester Station. Ok please send a text message to Joelle informing her I will be arriving at that time. Alright while were waiting go ahead and open up chrome and lets browse 9gag for the rest of the time.	um look up estimated time remaining to Rochester station (0.94411731) um okay please send a text message to Joelle informing her I'll be arriving at that time write up while waiting go ahead and open up Chrome and let's browse 9gag for the rest of the time
1240	com.google.android.gm;com.android.mms;com.android.chrome	can you read me any new emails I've recieved? What does he want to know? let him know I'll be there in about half an hour. just go ahead and reply by email. Ok it looks like I have a new text message coming in can you read that to me? Tell her I already told her I'd be there in 30 minutes. And continue browse where we left off in chrome.	can you read me any new emails I received (0.96338356) Oh what you want to know (0.87317055) let him know I'll be there in about a half hour (0.92949045) a good reply by email (0.93244344) all right looks like I have a new text message coming in can you read that to me (0.93268138) autoality told her I'd be there in 30 minutes (0.85853976) and continue browsing where we left off in Chrome
1241	com.google.android.gm;com.google.android.apps.maps;com.android.chrome	Can you tell me if i've recieved any more emails? And whats he want to know? Alright excellent any more emails? Alright are we get how much further till we arrive at rochester station? go ahead and continue browsing chrome were we left off.	um can you tell me if I received any more emails (0.97435576) do what you want to do excellent any more emails (0.94929743) how much further until we arrive at Rochester station (0.96509767) go ahead continue browsing from where we left off
1242	com.facebook.katana;com.google.android.gm;com.android.chrome	Can you check for any new facebook stories in my newsfeed? Go ahead and like his post. Any new emails? Go ahead read it. tell him im actually busy tonight I have plans with the family. And go ahead and continue browsing chrome.	I can you check for a new Facebook stories in my newsfeed go ahead like his post (0.84142315) anime males 200 it (0.65511203) autoland actually busier than I have had plans for the family and go ahead and continue browsing Chrome (0.96518248)
1243	call	Ok go ahead and call Mom on her mobile please. Alright let's go ahead and try dad on his mobile then.	a gun call mom on her mobile please alright let's go h***** dad on his mobile (0.95747161)
1244	com.facebook.katana;com.google.android.gm;com.android.chrome	can you check for any new facebook stories please? Alright any new emails? Alright what does he have to say? " Alright just go ahead and reply and tell him ""That sounds good""." And just open up chrome and continue where we left off.	can you check for any new Facebook stories please (0.93405122) write a new email (0.43989301) what you have to say it's goin reply and tell him that sounds good Andres open Chrome and continue where we left off (0.82933146)
1245	com.android.chrome;com.motorola.MotGallery2;com.facebook.katana	computer use google image search to locate an image of Homer Simpson being bored. Ok can you show them to me. Alright I like the first one go ahead and send it to Joelle on facebook.	um computer use Google image search to locate an image of Homer Simpson being bored (0.90911049) okay can you show them to me (0.987629) I like the first one go ahead and send it to do well on Facebook (0.85926527)
1246	com.facebook.katana;com.android.chrome	computer are there any additional facebook messages or stories that have come in? Alright let's just continue browsing chrome then.	um computer are there any additional Facebook messages or stories that have come in (0.93606651) alright let's just continue browsing chrome then
1247	com.google.android.gm;com.android.calendar;com.google.android.gm	Read it to me please. can you open up the calendar and check my availability for this week? Alright go and please let them know that.	original please (0.80019563) can you open up calendar and check my availability for this week (0.98030657) but please go and let them know that (0.91270113)
1248	com.android.chrome;com.google.android.youtube	can you open chrome and google how to reset the oil on a twenty ten Honda Civic? Alright it looks like the first result is a youtube video go ahead and play that for me.	um can you open Chrome and Google how to reset the oil on a 2010 Honda Civic (0.97379464) looks like the first result is a YouTube video go and play that for me
1249	com.google.android.apps.maps;call	open up maps and pull up the info page for Pittsburgh Elementary School. Is there a phone number listed? Go ahead and call it please.	open up maps and pull up the info page for Pittsburg elementary school (0.90326661) the phone number listed (0.89949691) go and Colour please (0.64349151)
1250	com.android.chrome;com.google.android.apps.maps;call	can you google the telephone number for Belleview Christian Church? Go ahead and show me the first one. Alright go ahead and open up google maps please. And open up the maps page for Belleview Christian Church at my current location. Ok call it please.	can you google the telephone number for Bellevue Christian Church (0.94666147) figures from the first one Lego head open up Google Maps please and open up the maps page for Bellevue Christian Church at my current location call please (0.62515795)
1251	call;com.android.mms	can you please call Peter on their mobile phone? Now in the real thing no one picked up. Alright go ahead and text them that we're going to be closed today due to the weather. Alright just to be sure lets call them at home.	um can you please call Peter on their mobile phone (0.96328479) no the real thing no one picked up so (0.86771321) I go ahead and text them not working to be closed today due to the weather please (0.86194569) alright I just miss Shirley's cohan call them at home to make sure they get the message (0.86469114)
1252	com.android.chrome;call	can you look up the phone numbers for the school and make a phone call there please?	can you look up the phone numbers for the school and I make a phone call there please
1253	com.motorola.camera;com.motorola.MotGallery2	open camera and take picture please. Can you open it in the gallery?	open camera and take a picture please (0.97665197) can you open up my gallery
1254	com.google.android.apps.maps;com.android.chrome	open google maps please and find the nearest train station. and then can you look up the departures from that station?	open Google Maps please in find the nearest train station (0.96370429) and then can you look up the departures from the station (0.96194464)
1255	call;com.android.mms	call mom please on mobile. hang up. Please text mom that we are about half way there.	um call mom please on mobile (0.94523072) hang up (0.80986083) please text mom that we are about halfway there (0.97905159)
1256	com.google.android.gm;com.facebook.katana;com.google.android.gm;com.facebook.katana;com.google.android.gm;com.facebook.katana	please check gmail and facebook for any new messages. Please read them to me. Go ahead and delete the email and open up the facebook article.	please check Gmail and Facebook for any new messages please return to me (0.76556313) go ahead and delete the email and open up the Facebook article
1257	com.android.mms;call	please check for any new text messages. can you read it to me please? Alright go ahead and call him back. mobile.	please check for any new text messages (0.95441818) I can you read it to me please (0.96804142) I go and come back (0.90935278) Mobile (0.84043086)
1258	com.google.android.gm;com.android.calendar;com.google.android.gm	Umm please check for new emails. Can you read it to me please? what time? Ok go ahead and add that to my calendar. Let him know I'll be there.	um I please check for new emails (0.88473958) can you read it to me please (0.98198658) at what time (0.98320323) okay I'm going on a date to my calendar 11 a.m.
1259	com.motorola.camera;com.motorola.MotGallery2	open camera please. Please take a picture of what I am looking at. Go ahead and open up the gallery. We'll need to crop it. four by six.	open camera please (0.94133669) please take a picture of what I'm looking at (0.98762906) ok Google now open up the gallery will need to crop it (0.8469677) a 4 by 6 (0.88212842)
1260	com.facebook.katana;com.google.android.gm;com.facebook.katana	can you tell me if I have a new facebook information or any new emails? Can you read it to me please. Can you reply and tell him i'll be there.	I can you tell me if I have a new Facebook information or any new emails (0.94190681) rate me please can reply and tell him I'll be there (0.95025676)
1261	com.android.mms;call	check for new text messages please. Alright what's she have to say. Alright go ahead and call her back please. Mobile.	check for new text messages please (0.98546624) what you have to say (0.96672362) I got a call back please (0.90827221) Mobile (0.89157677)
1262	com.android.chrome;com.google.android.apps.docs	Open google docs please. access work folder. And open the most recent document I have in there please.	um open Google Docs please (0.87053126) access work folder (0.96009606) end up in the most recent document I have in there pussys
1263	com.motorola.camera;com.motorola.MotGallery2;com.android.mms	take picture please. " And send to Sean via MMS to his cellphone with the caption ""lolz""."	take picture please (0.97482485) and as sin to shun via MMS to his cell phone with the caption lol
1264	com.motorola.camera;com.android.mms	take a picture of what I'm looking at and send it to Joelle please. say I thought you would laugh when you see this.	take a picture while looking at it and send it to draw fleas say I thought you would laugh when you see this (0.97359705)
1265	com.android.mms;call	Can you read it to me please? Call her back so I can tell her I see her all the time please. On Mobile.	Kirito please (0.85430729) um quarterback so I can tell her I see her all the time please (0.93783712) automovil
1266	com.facebook.orca;com.motorola.MotGallery2;com.facebook.katana	do I have any new messages from my friends? Alright what's he have to say? Ok go into my memes folder and send him the latest funny cat picture. Alright while were there go ahead and post that to facebook.	do I have any new messages from my friends (0.98572987) what you have to say okay I'm going to make memes folder and sent him the latest funny cat picture RIAM whatever they are going and post that to Facebook
1267	com.etermax.preguntados.lite;com.facebook.katana	Alright open trivia crack please. tell me the results of my game with Sara. Ok post on facebook and say shes a filthy liar.	alright I am open trivia crack please (0.80162078) tell me the results of my game with Sarah (0.9306345) ok post on Facebook that say she's a filthy liar
1268	com.pnc.ecommerce.mobile;com.android.chrome	open PNC mobile please. Ok I need to remote deposit this check. Alright and then just bring up my balance to make sure it actually went in. How much do I have in there?	open PNC mobile please (0.98004675) okay um I need to remote deposit this check right arm and then just bring up my balance to make sure taxi 1 in (0.83599341) how much do I have in there (0.97321051)
1269	com.facebook.katana;com.etermax.preguntados.lite	please find any friends available to play trivia crack. Alright challlenge her and tell her that i'm going to kick her butt this time.	please find any friends available to play trivia crack (0.96406341) challenger and tell her that I'm gonna kick your butt this time
1270	com.android.chrome;com.android.calendar	can you google pittburgh theater and find when the play Gypsy is going to be in town? Alright do they have any friday availabilities? Alright will you put a note in my google calendar reminding me to get tickets for that date and time?	can you google Pittsburgh theater and find when the play gypsies going to be in town do they have any Friday (0.97203171) we put a note in my Google Calendar remind me to get tickets for that date and time
1271	com.facebook.katana;com.etermax.preguntados.lite;com.facebook.katana	can you check facebook for anyone using trivia crack? Alright go ahead and challenge her and while you're at it let me know if I have any new posts. Ok what's it say?	hey can you check facebook for anyone using trivia crack (0.9526006) challenge her and I wire it let me know if I have a new posts (0.84762883) okay what to say (0.85665202)
1272	com.motorola.camera;com.motorola.MotGallery2	can you take a picture of what I'm look at please. And then crop it to four by six remove about twenty percent of the periphery. Ok show me what does that look like? That looks good.	can you take a picture of what I'm looking at please and then I crop a 24 bisex remove about 20% of the periphery (0.86469376) elke Sommer that looks like it looks good (0.72419024)
1273	com.jawbone.up;com.google.android.gm;com.facebook.katana	can you tell me how many calories I burned on this here walk? haha go ahead and while were at can you tell me if I have any new emails or facebook? Open please. Go ahead and delete that.	um can you tell me how many calories are burned on this year walk (0.96542484) go ahead and I will read it can you tell me if I have any new emails or Facebooks open please (0.95590031) delete that (0.95945275)
1274	com.motorola.MotGallery2;com.android.mms	please send the most recent picture to Joelle on her cellphone. Oh boy can you generate an inappropriate joke for me to go with this picture?	umm please send the most recent picture to do well on her cell phone (0.85922176) boy can you generate an inappropriate joke for me to go with this picture (0.9464879)
1275	com.todaytix.TodayTix;com.episode6.android.nycsubwaymap	open up the todaytix app please and let me know the cheapest tickets for on the town. Alright what theatre is that playing at in New York? Alright and what's the nearest subway that'll get me there?	um open up there today tix app please and let me know the cheapest tickets for on the town (0.86406183) what theatres are playing at New York and that was the nearest subway will get me there (0.92837161)
1276	com.pnc.ecommerce.mobile.vw.android;com.discoverfinancial.mobile	can you tell me my current balance in my spend account in pnc? And how much is my credit card bill? Alright go ahead and pay off the credit card bill in full.	can you tell me my current balance in my spend account PNC how much is my credit card bill I go ahead and pay off the credit card bill in full
1277	cmu.troy.androidlogger;com.google.android.gm	can you open the CMU android tracker please? Alright go ahead and send these nerds all of my outstanding logs.	can you open the CMU Android tracker please (0.97774065) I could have said these nerds all of my outstanding logs (0.87803632)
1278	com.google.android.deskclock;com.facebook.katana;com.google.android.gm;com.android.mms;com.facebook.katana	Turn off the alarm clock please. Do I have any new facebooks emails texts anything like that? Ok tell me what it says please. go ahead and like that please.	turn off the alarm clock please (0.98969084) do I have any new Facebooks emails texts anything like that (0.94829559) okay tell me what it says please (0.98095071) go ahead like that Houston
1279	com.google.android.gm;com.android.mms	can you look up in my email information for the upcoming south west flight for Rick Weiss? go ahead and send him the confirmation number and the flight number please. Text message. Alright and also send a text message telling him he needs to use the southwest app to check in using that information before he gets to the airport.	can you look up in my email information for the upcoming Southwest flight for Rick Weiss okay go ahead and send him the confirmation number and the flight number please (0.94099045) a text message (0.93721932) I am also send a text message telling him he needs to use the Southwest app to check in using the information for he gets to the airport (0.89186054)
1280	com.google.android.deskclock	Turn off alarm.	turn off alarm (0.99175268)
1281	com.google.android.deskclock	Turn off alarm.	turn off alarm (0.97231978)
1282	com.clearchannel.iheartradio.controller;com.google.android.music	Open iHeartRadio. Close iHeartRadio. Open Google Play Music. Play Goldfrapp.	open I Heart Radio (0.98437142) close I Heart Radio (0.8681547) open Google play music (0.9786157) play Goldfrapp (0.96405315)
1283	com.motorola.email;com.google.android.gm	Open Motorola email. Open Gmail.	open Motorola email (0.98762912) open gmail (0.97764242)
1284	com.motorola.email;com.google.android.gm	Open Motorola email and Gmail.	open Motorola email and Gmail (0.95323116)
1285	com.android.settings;com.android.chrome	Connect to CMU Wifi. Open Google Chrome.	connect to cmu wifi open Google Chrome (0.98762912)
1286	com.android.settings;com.android.chrome	Connect to CMU Wifi and open Google Chrome.	connect to cmu wifi and open google chrome
1287	com.google.android.gm;com.motorola.email	Open Gmail and Motorola email.	open gmail in Motorola email
1288	com.google.android.gm;call	Open Gmail. Download document. Call mom. Mobile.	open gmail (0.97871161) download document (0.95456392) call mom (0.96341819) Mobile (0.89133084)
1289	com.google.android.apps.maps;call	Look up location of Veltre's pizza and call.	look up location of beltrees Pizza and call
1290	com.tvguidemobile;com.nhl.gc1112.free	Open tv guide app and nhl app.	open TV Guide app open NHL app (0.987629)
1291	com.nhl.gc1112.free;com.tvguidemobile	Look up the time and station for the penguins game.	look up the time and station for the Penguins game (0.98603791)
1292	com.motorola.camera;call	Take picture and call People's natural gas.	take picture and call peoples natural gas (0.97486651)
1293	com.motorola.camera;com.motorola.MotGallery2	Take picture. Open photo in gallery.	take picture open photo and gallery (0.90568417)
1294	call	Call Mom. Mobile. Call mom. Yes.	call mom (0.96348) Mobile (0.89157701) call mom (0.99381453) yes (0.92391443)
1295	com.android.chrome;com.google.android.apps.maps	Look up location of Tunnel of Suds carwash and navigate.	look up location of Tunnel of suds car wash in navigate (0.95218176)
1296	call	Call mom on cellphone. Call mom at home.	call mom on cell phone (0.9740141) call mom at home (0.98159993)
1297	com.motorola.email;com.bredir.boopsie.clp	open email. Go to Carnegie Library of Pittsburgh app. Open my account. Renew Harry Potter.	open email (0.97713274) go to Carnegie Library of Pittsburgh app (0.91424501) open my account (0.98614711) - Harry Potter (0.94761372)
1298	com.android.vending;com.android.settings;com.android.vending	Open google play store and update any apps. Connect to wifi. Open google play store and update any apps.	open Google Play Store and update any apps (0.98468477) connect to Wi-Fi (0.97679448) open Google Play Store and update any apps (0.97308153)
1299	com.google.android.deskclock	Turn off alarm.	turn off alarm (0.98706365)
1300	com.clearchannel.iheartradio.controller;com.google.android.music	Open iHeartRadio. Close iHeartRadio. Open Google play music and play Goldfrapp.	open I Heart Radio (0.98436612) close I Heart Radio (0.85576624) open Google play music and play Goldfrapp (0.98491943)
1301	com.motorola.email;com.google.android.gm	Open motorola email and then open google open gmail.	open Motorola email and then open Google ended up in Gmail (0.86051869)
1302	com.mobilityware.solitaire;com.bigduckgames.flow	Open solitaire. Close solitaire. Open flow.	open solitaire (0.98762906) quotes alaterre OpenFlow (0.81998712)
1303	com.google.android.deskclock	Turn off alarm.	turn off alarm (0.97262603)
1304	com.android.settings;com.android.chrome	Connect to CMU guest wifi and then open Google Chrome.	connect to cmu guest wifi and then open google chrome
1305	com.google.android.gm;com.motorola.email	Open gmail and then open motorola email.	open gmail and then open Motorola email (0.97325808)
1306	com.google.android.gm;com.motorola.email	Open gmail. Open motorola email.	open gmail open Motorola email (0.98573703)
1307	com.google.android.gm;com.android.documentsui;call	Open gmail. Open message and download attached document. Call mom. Mobile.	open gmail (0.97846031) open message and download a text document (0.9312548) call mom (0.99381453) Mobile (0.89137721)
1308	com.google.android.apps.maps;call	Open google maps and look up Veltre's Pizza. Call Veltre's Pizza.	open Google Maps and look up veltre's Pizza (0.97156775) call Veltre's pizza
1309	com.motorola.camera;call	Open camera. Take picture. Call people's natural gas.	open camera (0.98762906) take picture (0.98095727) call peoples natural gas (0.98762906)
1310	com.motorola.camera;com.motorola.MotGallery2	Open camera. Take picture. Open the gallery.	open camera (0.86601973) take picture (0.97961617) open the gallery (0.965415)
1311	com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps	Open google maps and look look up Tunnel of Suds carwash. Open chrome and go to Tunnel of Suds carwash website. Navigate to Tunnel of Suds carwash.	open Google Maps and look and look up Tunnel of suds car wash (0.96324813) open Chrome and go to Tunnel of suds car wash website (0.98505312) navigate to Tunnel of suds car wash (0.9765498)
1312	com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps	Open google maps and locate Tunnel of Suds carwash and then go to the website. Navigate to Tunnel of Suds.	open Google Maps and locate Tunnel of suds car wash and then go to the website (0.97722453) navigate to Tunnel of suds (0.81854832)
1313	com.android.calendar;call;com.android.calendar;call	Open google calendar and then call mom. Mobile.	open Google Calendar and then call mom (0.9091596) Mobile (0.89157593)
1314	com.android.vending;com.android.settings;com.android.vending	Open google play store and update any apps. Connect to wifi. one. Open google play store and update any apps.	open the Google Play Store and update any apps (0.96635985) connect to Wi-Fi (0.98762912) 1 open Google Play Store update any apps (0.94566602)
1315	com.buytopia.snap;com.sec.android.app.popupcalculator;com.buytopia.snap	Please open the snap application. Please open the shopping list application. Thank you. Can you open up the calculator application? Make a shopping list and budget for the week based on the sales. Please make a shopping list and price budget based on whatever can cost. Thank you.	Pennsylvania snap application (0.98023647) picture of Brenda shopping list application (0.85822183) thank you can you open up the calculator application where can I make a shopping list on a budget for the weak base ten local sales (0.83115357) please make a shopping list and a previous budget based on what everything cost thank you (0.92405033)
1316	com.infoscout.receipthog;com.buytopia.snap	Please open up the receipthog app. Thank you. Can you open up the snap application please? Please look at the food sales based on the grocery list app you opened up before.	pizza burn up the receipt hog app thank you can you open up to snap application please (0.84243345) 
1317	edu.apollogrp.android.classroom.activity;com.picsel.tgv.app.smartoffice	Please open up the blackboard software for Please open up the homework assignment. Ok please download the homework assignment so I can read them.	Pierce of the Blackbirds server from Firebird peace offering of word turd homework assignment okay please download Jeezy homework assignments so I can read on my razr (0.79953492)
1318	com.mizmowireless.acctmgt	Bring up the cricket Bill payment application. Please pay the bill my credit card information is stored in there already. Thank you.	bring up TV cricket bill payment application (0.93426573) please pay the bill my credit card store in horizon thank you (0.92405152)
1319	com.ijinshan.kwifi;com.appredeem.apptrailers	Can you please bring up the app trailers app please? Please put the funny dog ones on for my son Raymond.	hey can you please bring up the app trailers and press prettiest but the funny dog coin dozer for red son Raymond (0.67953449)
1320	flipboard.app;com.adobe.reader	Alright can you please open the flipboard and read the news application? The story about Niagra Falls freezing over please.	ra can you please open the Flipboard application (0.80842674) the story about Niagara Falls being frozen over fish
1321	cmu.troy.androidlogger;com.google.android.gm;cmu.troy.androidlogger;com.google.android.gm	Can you please send the logs for the study through gmail? Thank you.	can you freeze Shan G Flor lyrics for the story through Gmail (0.82682341) thank you (0.92404419)
1322	call;com.android.mms	Can you please call Rays mobile phone asking him if he wants to do supper? Ok can you please send Rays mobile phone a text saying 'Do you want to eat dinner'?	can you please correct use mobile phone as scanner Murphy ranch to do supper (0.64755166) can you please send Ray's mobile phone and texting you I know you don't (0.83056146)
1323	call;com.android.mms	Please call Angela to ask her if she would like to go out to eat. Call Angela mobile please. Ok can you please send angela a text message saying do you want to go out to eat?	Kip on his car enjoy tasker's you like to go out to eat tarantula Mobile priest okay can you teach an answer a text message saying do you want a girl to eat
1324	call;com.ubercab	Alright can you please call the port authority work number and ask them whats happening to my bus? Can you please open up the Uber application and request a ride?	can you freeze coffee producers you work number and a scone what's happening to my bus (0.83745581) 
1325	com.infoscout.receipthog;com.google.android.GoogleCamera	Can you please open up the receipthog application? Can you please take a picture of the Giant Eagle receipt.	why just right based on what you said can you please open up the receipt hog application can you please take a picture of a giant eagle receipt
1326	com.android.mms;com.facebook.katana;com.android.mms	Please open up a text message. My son's name is Chris. Can you send Chris a message that I'm about to go to his friend Tom's house and pick him up? No response. So can you open up facebook please? " Please message son Chris to say ""It's time to go home I'm picking you up. Please put down the video game""." Please text Chris one more time i am on my way to pick you up	 no response sir can you open up Facebook please (0.96022153) change message Suncrest to say it's time to go home I'm picking you up please put on the video game fish text Christopher Martin I'm on my way to pick you up
1327	com.facebook.katana;com.android.chrome	Alright please open up facebook. Please click on link on facebook about the upcoming severe cold temperatures and its going to open up chrome.	buried his open up Facebook (0.85856217) please click on link on Facebook about your upcoming on severe cold temperatures in Chicago open up Chrome
1328	com.bitstrips.bitstrips;com.android.chrome	Please open up bitstrips. Please post the cartoon about fat tuesday thank you using chrome.	Cook's pizza pinup Bitstrips first occurred turnabout Fat Tuesday thank you
1329	com.android.chrome;call	Please call Pamela's diner and see what the wait time is. Cool please call Micheals Diner cause I don't want to wait and ask what the wait time is. Ok please call Alleghany Avenue Wendys to see if there is a long wait.	Pritzker Pamela's diner chair Georgetown Road pshto Michael's diner casino Iowa in a skirt or China (0.79174215) piscar the Allegheny Avenue when do to see if there's a long wait
1330	com.bitstrips.bitstrips;com.facebook.katana	Can you please open up the Bitstrips facebook comic application? Can you please post a cartoon? Please post a Mardi Gras cartoon about eating certain lent foods.	can you please open active Bitstrips Facebook Connect application (0.92179465) text campaigns parse 2 character pitch perfect day Barbie girl cartoon about eating certain looking for
1331	com.facebook.katana;com.android.chrome	Ok. Can you please open up facebook? Cool. Can you open up the article please? Please read the article.	okay can you please open up Facebook (0.98566991) can you open up to your girlfriend please read article (0.96902591)
1332	com.facebook.katana;com.android.chrome	Open up facebook please. Please read notification. Can you please open up the link of the emergency prepareness topic? Please read link. Please read article.	open up Facebook (0.98489761) future notification can you please open up to Vancouver to emergency preparedness top 4 PNC bank pleasureville KY
1333	com.facebook.katana;com.android.chrome;com.matrix.emergency.lite	Cool. Can you please open up facebook? Can you get notification read please? Please download and update emergency applications. Ok please open up downloaded apps and review.	cooked temperature for pork 2 New York get notification Android download and update emergency application ok piece of her not downloading apps and review
1334	com.pdanet;kr.core.technology.wifi.hotspot	Ok. Please open up app pdanet. Please enable wifi hotspot through phone.	RK piers open up at pdanet (0.7786203) I'm going to explain that please enable Wi-Fi hotspot for phone (0.75238097)
1335	com.pdanet;com.android.settings	please open up wifi hotspot. Thank you. Please tether phone to my laptop.	umm please open up Wi-Fi hotspot (0.80547571) thank you please tether phone to my laptop (0.77986294)
1336	com.android.chrome;com.mobisystems.office;com.android.chrome;com.adobe.reader	Go to blackboard website please. Thanks. Please go to Health Information Technology class open up homework assignment for the week of March the second through the 8th. Determine if I have any paper due this week please. Ok download homework so I can read about it and make a print.	rid of egg burps appreciation for Nevermore Norcross (0.8477217)  determine if I have any papers this week okay download homework on so I can read about it and make a praying for giving a dog a street Jackie (0.80988067)
1337	com.facebook.katana;com.android.chrome	Please open up facebook. Please read the notification. Please open up link. Please read article. Thank you.	Peter Bernard Facebook (0.86632991) picture notification (0.88612664) please open up prank (0.65262347) periods are you there Google thank you (0.92404699)
1338	com.android.chrome;com.google.android.apps.maps;com.android.mms	What's the nearest hospital? Where is that on the map? Text Lora that we're going there.	what's the nearest hospital (0.99067336) where is that on a map (0.97322923) text Laura that were going there (0.94929576)
1339	com.android.chrome;com.facebook.katana;com.android.chrome;com.google.android.apps.maps	Check the facebook notifications. Search for bars near Squirrel Hill. Where is that?	check facebook notifications (0.98762912) search for bars near Squirrel Hill (0.987629) where is that (0.92072707)
1340	com.facebook.katana;com.android.chrome;com.google.android.apps.maps;com.facebook.katana	Check facebook notifications. Ok. Look for bars near by Squirrel Hill. Where is that on the map? Great. Go back post comment on facebook. We should go to silky's.	check facebook notifications (0.98762912) okay look for bars nearby Squirrel Hill (0.84108883) where is that on the map (0.98730326) gray go back to post a comment on Facebook (0.89831281) we should go to South keys
1341	com.android.calendar;com.sec.android.app.popupcalculator;com.android.calendar;com.sec.android.app.popupcalculator;com.android.calendar;com.sec.android.app.popupcalculator	Pull up calendar from September. Add ten hours plus ten hours plus eight hours plus six hours. Bring up facebook bring up calendar again for October. Add ten hours plus ten hours plus nine hours plus six hours. Bring up calendar again. Add ten hours plus ten hours plus ten hours.	pull up calendar from September (0.987629) add 10 hours plus 10 hours plus 8 hours plus 6 hours (0.9492718) bring up Facebook bring up calendar again for October (0.97404462) add 10 hours plus 10 hours plus 9 hours plus 6 hours (0.95015085) bring up calendar again (0.95965624) add 10 hours plus 10 hours plus 10 hours (0.97085685)
1342	com.facebook.orca;com.google.android.youtube;com.facebook.orca	Check facebook chat notifications. Open the Youtube link. Tell Sara it's a good video.	check facebook chat notifications (0.98762906) open the YouTube link (0.96480107) tell Sara I was a good video (0.97114986)
1343	com.sec.android.app.camera;com.facebook.orca	Open the camera to take a picture. Send it to my housemates. Sam Rachel Lora and Melissa.	open the camera to take picture (0.95139003) I'm send it to my housemates Sam Rachel Laura and Alyssa
1344	com.android.vending;com.overdrive.mobile.android.mediaconsole	Open Google Play store. Download overdrive media console. Open audio book the golden compass.	open Google Play Store (0.98147017) i download OverDrive Media Console (0.89531296) open audiobook The Golden Compass (0.94786251)
1345	com.sec.android.app.clockpackage;com.sec.android.app.camera	Set a timer for one hour. Open camera. take a photo of the screen.	set a timer for 1 hour (0.98256576) open camera (0.98332095) take a photo of screen (0.96735209)
1346	com.android.settings;com.sec.tetheringprovision	Turn on the wifi. Setup remote access.	turn on the wifi setup remote access
1347	com.sec.tetheringprovision	Turn on the mobile hotspot.	turn on the mobile hotspot (0.98692054)
1348	call	Answer phone. End call. Telephone doctor caesarea in forest hills. End call. Telephone Shelly at her home number.	answer phone (0.93089193) end call (0.82242787) telefone Dr caserio in forest hills incall telephone Shelley at her home number
1349	call;com.android.email	Telephone Melissa at home. Open up email. Email Melissa at Pitt. We are on our way. We will be there in five minutes.	telephone Melissa at home (0.98141682) open up email (0.90189964) email Melissa Knox at Pitt we're on our way will be there in 5 minutes (0.95444131)
1350	call;com.android.email	Telephone Melissa's cellphone. Ok end call. Open up email. Email Melissa at gmail. We will be coming to pick you up. We will be there in five minutes.	telephone Melissa cell phone (0.94962013) locate and call open up email email Melissa Knox at gmail (0.86824453) we'll be coming to pick you up I'll be there in 5 minutes (0.96951568)
1351	com.android.contacts;com.android.email;com.sec.android.app.voicenote	Close contacts. Close email. Open up voice note. name of it. I will give you the name of the song. It's in G. It's called forth of July.	close contacts (0.89204776) close email (0.94216716) open up voice note (0.9836868) name of the immune I give you the name of the song it's in GA it's called fourth of July
1352	com.android.mms;call	Open the message. Ok reply to the message. I have your gloves. Open up a phone call to Melissa. Use her mobile.	open the message (0.97249651) ok reply to the message I have your gloves (0.97761136) open up a phone call to Melissa (0.97934216) use your mobile (0.56603426)
1353	com.android.email;com.android.mms	Open the email message and read it. Excellent. Open up the open up the message.	open the email message and read it excellent open up the open up the message (0.97655463)
1354	call;com.android.mms	Call Melissa at home. Hi Melissa I wanted to know if you needed a ride into work I'll try you on text hanging up. Send Melissa a text message. Hey Melissa I'm on my way into work need a ride?	call Melissa at home (0.98762906) hi Melissa I wanted to know if you need a ride and workout try you on text (0.88761055) can I send Melissa text message (0.94096178) hey Melissa I'm on my way into work need a ride (0.97609496)
1355	com.sec.android.widgetapp.ap.hero.accuweather;com.android.chrome	Open the weather app. Show me the extended forcast.	open the weather app (0.87142551) show me the extended forecast (0.9856534)
