275 	com.lge.music;com.android.chrome	changed music
276 	com.lge.music;com.google.android.youtube;com.google.android.youtube	turned on music
277 	com.lge.email;com.kakao.talk;com.kakao.talk	checked email from my instructor
278 	com.android.gallery3d;com.kakao.talk	opened photo album to send to my sister
279 	com.android.mms;com.kakao.talk;com.android.mms	got a text from a friend about an exam
280 	com.android.chrome;com.lge.music	searched for music on grooveshark.com
281 	com.venmo;com.kakao.talk	checked the money sent from my friend via venmo
282 	com.android.chrome;com.venmo	went on to expedia.com to see flight details
283 	com.android.chrome;com.android.calculator2;com.android.chrome	checked grades on cmu blackboard
284 	com.android.chrome;com.android.gallery3d;com.kakao.talk	logged on to expedia.com
285 	com.lge.camera;com.android.gallery3d;com.kakao.talk	took a photo of my photo just taken
286 	com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk	looked up restaurants in las vegas
287 	com.android.settings;com.lge.music	connected to bluetooth speaker
288 	com.android.chrome;jp.co.johospace.jorte	checked store hours of ross park mall
289 	com.android.gallery3d;com.kakao.talk;com.kakao.talk;com.kakao.talk	choose file to send a friend
290 	com.android.chrome;jp.co.johospace.jorte	search a movie
291 	com.android.chrome;com.lge.email;com.android.chrome	more shopping online
292 	com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk;com.android.chrome;com.kakao.talk	search for restaurants in pittsburgh
293 	com.android.incallui;com.kakao.talk	call from a friend
294 	com.venmo;com.android.chrome	venmoed money to a friend
295 	com.lge.email;com.android.chrome;com.lge.email	email from amazon.com
296 	com.android.chrome;com.lge.email;com.android.chrome;com.lge.email;com.android.chrome;com.lge.email;com.android.chrome;com.lge.email;com.lge.email;com.android.chrome	tracked a package via ups.com
297 	com.android.incallui;com.android.contacts;com.android.chrome	call from an unknown number
298 	com.android.incallui;com.android.mms;com.android.mms	call from food delivery person
299 	com.kakao.talk;com.android.gallery3d	received photos via text checked the photos
300 	com.android.chrome;com.android.calculator2;com.android.chrome;com.android.chrome;com.android.chrome	look at homework on blackboard use calculator for some problems
301 	com.android.chrome;com.android.chrome;com.infraware.polarisoffice;com.android.chrome;com.android.chrome;com.infraware.polarisoffice;com.android.chrome;com.infraware.polarisoffice;com.infraware.polarisoffice	check homework due tomorrow download work files of other people 's work
302 	com.lge.email;com.android.chrome;com.lge.email;com.android.chrome;com.lge.email;com.android.chrome;com.lge.email;com.android.chrome;com.android.chrome;com.android.chrome;com.android.chrome	read the email from customer service ( asos )
303 	com.android.incallui;com.android.chrome	call from an unknown number and looked up the number on google .
304 	com.android.mms;com.lge.email;com.android.chrome	text from a ph.d student i work with and read the email he sent and googled more information on the papers he sent via email
305 	com.lge.email;com.android.chrome;com.lge.email;com.android.chrome	checked john 's email again
306 	com.lge.email;com.android.chrome;com.lge.email;com.lge.email;com.android.chrome;com.lge.email;com.lge.email;com.android.chrome;com.lge.email;com.android.chrome	got an email with papers attached that needed to be read by tomorrow
307 	com.lge.email;jp.co.johospace.jorte	read the email about the location of the meeting and checked off from the list
308 	com.android.chrome;com.lge.email;com.android.chrome;com.android.chrome;com.lge.email;com.android.chrome;com.android.chrome	check today 's homework on blackboard and read info about the homework in email
309 	com.linecorp.b612.android;com.android.gallery3d	test the new camera app and checked the photo
310 	com.lge.email;com.android.chrome;com.google.android.apps.maps;com.android.gallery3d	read reservation email for a restaurant
311 	com.android.calculator2;com.vzw.hss.myverizon;com.android.calculator2;com.kakao.talk	paid phone bill and calculated remaining balance and sent message about it to mom
312 	com.kakao.talk;com.google.android.youtube;com.lge.music;com.android.chrome	got a text from a friend about a music video and looked up the music video and searched the music on my phone and searched it on google
313 	jp.co.johospace.jorte;com.android.chrome	checked for homeworks and blackboard cmu to check the homework
314 	com.android.gallery3d;com.kakao.talk	find a photo of myself to send and sent to dad
315 	com.android.chrome;com.kakao.talk	blackboard cmu
316 	com.android.incallui;com.android.chrome;com.android.contacts;com.android.chrome	missed call from unknown number
317 	com.lge.email;com.lge.email;com.android.chrome;com.android.chrome;com.android.chrome	order confirmation received
318 	com.lge.camera;com.android.gallery3d	take photo of a instrumentation set up
319 	com.android.chrome;com.lge.email	check grades on blackboard send email about the grades
320 	com.lge.music;com.android.chrome	turn on music ( shuffle ) and change music and use grooveshark.com to find music
321 	com.kakao.talk;com.android.chrome;com.kakao.talk;jp.co.johospace.jorte;com.kakao.talk;com.kakao.talk;com.lge.email	talk about restaurants and make reservation online for a restaurant and note the reservation in calendar and read confirmation email from the restaurant and play shuffle
322 	com.android.vending;com.weplaydots.twodotsandroid	download the game 'two dots ' ; play the game
323 	com.kakao.talk;com.android.chrome	receive text friend about music ; look up on google
324 	com.kakao.talk;com.android.gallery3d	receive a video from friend ; download the video and played it
325 	com.android.mms;com.kakao.talk;com.android.settings;com.vzw.hss.myverizon	text message from verizon about data usage ; check on myverizon app ; texted my sister about it
326 	jp.co.johospace.jorte;com.android.chrome;com.android.chrome;com.android.chrome	email from amazon about shipping status ; track with the tracking number on ups.com
327 	com.lge.email;jp.co.johospace.jorte	email about package pickup ; make note to pick up package
328 	jp.co.johospace.jorte;com.android.calculator2	check my payday on calendar
329 	com.android.chrome;com.venmo	check how much i spent at giant eagle via pnc online and charge my friend for her half
330 	com.whatsapp;com.whatsapp;com.viber.voip	project deadline in the morning
331 	com.skype.raider;com.android.contacts;com.skype.raider;com.android.contacts;com.skype.raider;com.android.contacts;com.skype.raider;com.android.phone	calling home
332 	com.android.vending;com.android.settings	updating apps on google play
333 	com.google.android.gm;com.android.browser;com.google.android.gm	checking and sending email
334 	com.tinyrebel.doctorwholegacy;com.android.browser;com.tinyrebel.doctorwholegacy	playing doctor who legacy
335 	com.android.vending;com.android.settings;com.facebook.katana	updating facebook
336 	com.google.android.gm;com.android.browser;com.android.calendar;com.android.browser;com.google.android.gm;cmu.troy.androidlogger	sending logs and scheduling an event reminder
337 	com.android.vending;com.android.settings	updating google play apps
338 	com.google.android.gm;com.android.browser;com.google.android.gm;com.android.browser;com.android.calendar	chec king an email about scheduling for annotation ; checking doodle link from email ; responding to doodle me ssage ; putting date for annotation in cal ender
339 	com.android.mms;com.android.contacts	contacting person about movie ; adding person to contact
340 	com.android.vending;com.sega.sonicjumpfever;com.igg.castleclash	updating and checking apps
341 	com.tinyrebel.doctorwholegacy;com.android.browser	playing doctor who legacy
342 	com.android.vending;com.android.settings;com.android.vending	updating apps
343 	com.android.mms;com.android.contacts	texting george degen
344 	com.android.vending;com.android.settings	updating apps .
345 	com.android.mms;com.android.contacts;com.skype.raider	ordering pizza
346 	com.google.android.gm;com.android.browser;com.google.android.gm;com.android.calendar;com.google.android.gm	scheduling next session for this study
347 	com.android.contacts;com.android.mms	texting betty about homework .
348 	com.android.vending;com.android.settings	updating apps
349 	com.google.android.gm;com.android.browser;com.google.android.gm	signing up for log session
350 	com.android.mms;com.android.contacts	getting homework from friend
351 	com.android.mms;com.android.contacts;com.android.mms	texting dad
352 	com.android.mms;com.google.android.gms;com.mapquest.android.ace;com.android.mms;com.mapquest.android.ace;com.android.mms;com.mapquest.android.ace;com.android.mms;com.mapquest.android.ace	driving to the address received on the message for meeting with jon
353 	bbc.mobile.news.ww;com.yahoo.mobile.client.android.yahoo;com.yahoo.mobile.client.android.yahoo;com.yahoo.mobile.client.android.yahoo;com.yahoo.mobile.client.android.yahoo;bbc.mobile.news.ww;bbc.mobile.news.ww	checking news
354 	com.whatsapp;com.android.email;com.google.android.gm;com.android.chrome;com.google.android.gm;com.facebook.katana	checking notifications
355 	com.hungama.myplay.activity;com.saavn.android;com.hungama.myplay.activity	finding indian music
356 	com.android.email;com.android.email;com.android.chrome	clicked a link from email
357 	com.google.android.gm;com.google.android.gm;com.android.chrome	clicked link from gmail
358 	com.android.email;com.android.chrome	clicked link from email
359 	cmu.troy.androidlogger;cmu.troy.androidlogger;com.google.android.gm;cmu.troy.androidlogger	sending the logs
360 	com.android.settings;com.sec.tetheringprovision;com.android.settings	setting up tethering fo r ipad in preparation for research appointment
361 	com.android.contacts;com.android.email;com.android.contacts;com.sec.android.app.voicenote	closing old applications to get to voicenote to record music at jam session
362 	com.android.mms;com.android.email	com.android.mms com.android.email
363 	com.android.email;com.android.mms	checked email and messages for incoming message
364 	com.vlingo.midas;com.google.android.apps.maps	navigating to the pittsburgh public market
365 	com.vlingo.midas;com.sec.android.app.voicenote	making note to remember a song
366 	com.android.mms;com.android.contacts	message to zach for evening meeting plans
367 	com.vlingo.midas;com.sec.android.app.clockpackage;com.vlingo.midas	open and set the alarm
368 	com.vlingo.midas;com.google.android.apps.maps	used voice app to navigate to jane 's house
369 	com.vlingo.midas;com.google.android.apps.maps	used voice app to navigate to hambones restaurant in laurenceville .
370 	com.android.contacts;com.android.email;com.android.incallui;com.android.email	received a phone call from a study participant at work
371 	com.sec.android.widgetapp.ap.hero.accuweather;com.android.chrome	checking the current weather
372 	com.android.mms;com.google.android.apps.maps;com.android.mms;com.google.android.apps.maps;com.android.mms;com.google.android.apps.maps	received text message with address i would be going to later entered it into the map to be ready . address 37070 bainbridge road solon ohio
373 	com.android.contacts;com.vlingo.midas;com.google.android.apps.maps;com.vlingo.midas;com.google.android.apps.maps	used voice app to have google maps navigate to home . it did n't recognize home so i had to provide address : 5848 aylesboro avenue pittsburgh pa
374 	com.vlingo.midas;outgoing_call;com.vlingo.midas;com.android.contacts;outgoing_call;com.android.incallui;com.android.settings;com.android.contacts	used voice app to phone shelley .
375 	com.google.android.apps.maps;com.vlingo.midas;com.google.android.apps.maps	returning screen to mapping after phone call
376 	com.sec.android.app.music;com.android.chrome;com.spotify.music	trying to find music on my phone since i forgot my computer for the dance break . downloaded spotify but could n't find any traditional music .
377 	outgoing_call;call_begin;com.vlingo.midas	used voice app on samsung to phone tim nedimeyer
378 	com.android.email;com.android.contacts;com.android.email;com.android.contacts;outgoing_call;com.android.incallui	checked email solomon had not emailed back yet about drums so i phoned him to find out what was happening
379 	com.vlingo.midas;outgoing_call;com.android.incallui	using voice app to phone yulian
380 	com.vlingo.midas;outgoing_call;call_begin;com.android.phone;com.vlingo.midas	using voice app to phone center for integrative medicine in shadyside
381 	com.android.email;com.android.mms;com.android.email	received text from joe to avoid highways heading home . also checked email . catching up on contacts after phone was unavailable .
382 	com.whatsapp;com.google.android.gm;com.zynga.wwf2.free;com.facebook.katana	checking notifications after waking up
383 	com.whatsapp;com.android.gallery3d;com.whatsapp;com.whatsapp	i was sending a picture to a friend on whatsapp
384 	com.tumblr;com.whatsapp	searching a whatapp conversation for the password to the tumblr account my friend had given me
385 	com.facebook.katana;com.android.chrome	clicking link on facebook
386 	com.facebook.katana;com.google.android.youtube	clicking link on facebook
387 	com.whatsapp;com.android.gallery3d	sending a pi cture to a friend on whatsapp
388 	com.facebook.katana;com.android.chrome;com.facebook.katana	checking facebook clicking a link from the facebook news feed
389 	com.google.android.apps.maps;com.android.chrome	searching for the shadyside aaa location to get my registration done ( maps search etc )
390 	com.android.gallery3d;com.android.mms	receiving and saving a picture of the work schedule a co-worker sent me
391 	com.facebook.orca;com.google.android.apps.maps	messaging friends about lunch plans ; checking a friends address
392 	com.facebook.katana;com.android.chrome	opening a facebook link
393 	com.facebook.katana;com.android.chrome	opening a facebook link
394 	com.facebook.katana;com.android.chrome;com.facebook.katana	clicking a link from facebook
395 	com.facebook.katana;com.android.chrome	checking a link from facebook
396 	com.facebook.katana;com.android.chrome;com.facebook.katana	link from facebook
397 	com.android.gallery3d;com.poshmark.app	taking a picture of dress and posting on clothes selling website
398 	com.yahoo.mobile.client.android.im;com.facebook.katana;com.zynga.wwf2.free	responding to notifications in the morning
399 	com.facebook.katana;com.android.chrome	checking facebook following a link on facebook
400 	com.android.gallery3d;com.poshmark.app	taking a picture of an item to list on clothes selling website
401 	com.google.android.gm;com.android.chrome	receiving email about smartphone study sessions going to doodle poll
402 	com.whatsapp;com.android.deskclock	deciding on next day call date with friend setting alarm so i wo n't forget
403 	com.android.dialer;com.android.deskclock;com.android.dialer	opened dialer page to call jenny receive alarm reminding me to call jenny dismiss alarm receive call from jenny
404 	com.whatsapp;com.android.gallery3d	choosing picture and sending it to friend
405 	com.poshmark.app;com.whatsapp	finalizing sale telling friend about it
406 	com.android.chrome;com.facebook.katana	clicking and reading link off of facebook
407 	com.android.deskclock;com.jrdcom.weather	responding to alarm and checking weather before work
408 	com.android.dialer;outgoing_call;com.android.mms;com.android.dialer;outgoing_call;com.android.mms	calling jamie to ask a question and messaging her to respond when possible and calling ashley to ask question in jamie 's absence
409 	com.google.android.gm;com.android.gallery3d;com.google.android.gm;com.android.documentsui;com.google.android.apps.docs	downloading picture that i emailed to myself and attempting to open in on my phone as a photo or document so that i could send it with whatsapp
410 	com.google.android.gm;com.android.documentsui;com.android.gallery3d;com.google.android.gm;com.android.gallery3d;com.whatsapp;com.whatsapp	again attempting to download the picture properly and then sending it to another friend to show it off
411 	com.whatsapp;com.android.dialer;com.whatsapp	received call back from jenny and a whatapp message saying we 'd talk later
412 	com.android.gallery3d;com.facebook.katana	taking and posting a picture to facebook
413 	com.android.deskclock;com.android.gallery3d	responding to alarm and checking schedule in the am before work
414 	com.google.android.youtube;com.whatsapp	found music video to send to friend on whatsapp
415 	com.android.deskclock;com.android.gallery3d;com.android.deskclock;com.android.gallery3d;com.android.deskclock;com.android.gallery3d;com.android.deskclock;com.android.deskclock;com.jrdcom.weather	responding to alarm clock and checking weather and schedule before work
416 	com.whatsapp;com.google.android.talk	messaging harshit and decided to talk over google hangouts and received call from them
417 	com.android.deskclock;com.jrdcom.weather	snoozing alarm and checking the day 's weather
418 	com.whatsapp;com.android.dialer;outgoing_call	messaging jenny on whatsapp and agreeing to talk on the phone and calling her
419 	com.whatsapp;com.android.dialer;com.whatsapp;com.android.dialer	reconnecting the call with jenny after accidental hang-up
420 	com.whatsapp;com.android.dialer;outgoing_call	reconnecting the call with jenny after connectivity issues
421 	com.android.dialer;com.android.phone;com.android.dialer;com.tmobile.vvm.application;com.google.android.talk	received call from upenn english department and missed it so listened to voice mail and called harshit to tell him the news
422 	com.android.mms;com.android.dialer;outgoing_call	texted boss to be late for work because of news and called my mom to tell her news
423 	com.whatsapp;com.google.android.talk	discussing/agreeing to talk with harshit and calling him via hangouts
424 	com.whatsapp;com.google.android.talk	discussing connectivity problems/recalling harshit
425 	com.google.android.gm;com.android.dialer;outgoing_call	received reminder email about calling admissions person at ucsd and retrieved the number from a previous email and called the english dept office at ucsd
426 	com.google.android.gm;com.facebook.katana	received exciting email and posted on facebook about it
427 	com.whatsapp;com.android.dialer;outgoing_call	discussed/agreed on calling jenny and called jenny
428 	com.android.deskclock;com.facebook.katana;com.android.deskclock;com.facebook.katana;com.android.chrome;com.facebook.katana;com.android.deskclock;com.facebook.katana;com.android.deskclock	silencing alarm clock and checking morning notifications
429 	com.whatsapp;com.google.android.talk	conversing with harshit and deciding to talk over hangouts and receiving a call from him
430 	com.android.deskclock;com.whatsapp;com.google.android.gm	checking notifications after waking up
431 	com.android.gallery3d;com.facebook.katana	putting up new cover photo on facebook
432 	com.google.android.talk;com.android.dialer	received call from google calling service from harshit and did not answer so received call through hangouts also from harshit
433 	com.whatsapp;com.google.android.talk	deciding to talk on the phone with harshit and calling him
434 	com.whatsapp;com.poshmark.app;com.facebook.katana;com.android.chrome;com.facebook.katana;com.android.deskclock	checking notifications after waking up
435 	com.facebook.katana;com.android.chrome	clicking a link on facebook
436 	com.google.android.gm;com.whatsapp	responding to notifications in the morning
437 	com.google.android.gm;com.android.chrome	receiving an email about smartphone study and clicking the link to the doodle poll
438 	com.android.deskclock;com.whatsapp;com.facebook.katana;com.whatsapp;com.facebook.katana;com.whatsapp;com.facebook.katana;com.facebook.katana;com.whatsapp;com.android.deskclock;com.whatsapp;com.facebook.katana;com.google.android.apps.maps	snoozing alarm and checking notifications and searching directions from latham hotel to university of p pennsylvania for time frame
439 	com.android.gallery3d;com.facebook.katana	choosing a picture and posting to facebook
440 	com.android.deskclock;com.android.mms;com.facebook.katana;com.google.android.gm;com.facebook.katana	snoozing alarm and checking notifications
441 	com.google.android.gm;com.android.documentsui;com.adobe.reader;com.google.android.gm;com.android.documentsui;com.adobe.reader;com.android.documentsui;com.adobe.reader;com.google.android.gm;com.google.android.gm	trying to send three documents downloaded from emails to kinkos printandgo email and checking very slow email to get the mm so i could print
442 	com.ubercab;com.yahoo.mobile.client.android.im;com.yahoo.mobile.client.android.im;com.yahoo.mobile.client.android.im;com.yahoo.mobile.client.android.im;com.yahoo.mobile.client.android.im;com.yahoo.mobile.client.android.im;com.yahoo.mobile.client.android.im	checking fare estimate of uber from train station to home and discussing getting picked up instead with a friend
443 	com.android.deskclock;com.facebook.katana;com.facebook.katana;com.android.deskclock;com.facebook.katana;com.android.deskclock	snoozing alarm and checking notifications
444 	com.android.gallery3d;com.whatsapp	choosing a picture to send on whatsapp
445 	com.whatsapp;com.android.dialer;com.whatsapp;com.android.dialer	communicated with harshit about calling and received a call from him
446 	com.android.deskclock;com.jrdcom.weather;com.google.android.gm;com.facebook.katana;com.android.deskclock	snoozing alarm and checking notifications for the day
447 	com.facebook.orca;com.android.mms;com.android.mms;com.android.mms	received facebook message from friend asking if she had texted me to the correct number so i messaged her from the correct number
448 	com.android.gallery3d;com.android.mms	chose a picture to send to a friend
449 	com.facebook.katana;com.android.chrome	checking facebook and opening a link
450 	com.google.android.apps.maps;com.android.mms	google maps to see what bus to take from doctor and texted coworker to tell of return from doctor
451 	com.android.vending;com.google.android.apps.docs	tried to download google drive found was already on phone so opened a spreadsheet .
452 	com.sec.android.app.camera;com.android.mms;com.facebook.katana	took picture of cat ; texted picture of cat to krista ; uploaded picture of cat to facebook
453 	com.android.phone;com.android.mms;com.android.contacts;com.android.mms	missed phone call from kelly ; received text from kelly ; texted kelly
454 	com.android.mms;com.google.android.youtube;com.android.mms	shared link with krista
455 	com.sec.android.app.camera;com.android.mms	took picture of cat and texted it to chris
456 	com.android.mms;com.sec.android.gallery3d	sending picture of cat to chris
457 	com.sec.android.app.camera;com.android.mms	took a picture of new toaster and texted to chris
458 	com.sec.android.app.camera;com.android.mms	took picture of my dog and texted to krista
459 	com.zynga.wwf2.free;com.android.chrome;com.zynga.wwf2.free	played words with friends and looking up words
460 	com.android.phone;me.lyft.android;com.android.mms;me.lyft.android	call from lyft driver for directions lyft app to check progress received text from lyft that driver arrived ; used lyft app to tip driver at destination ( home )
461 	com.etermax.preguntados.lite;com.android.vending;com.etermax.preguntados.lite	played trivia crack ; trivia crack opened google play which i closed ; continued to play trivia crack
462 	com.sec.android.app.camera;com.android.mms	took picture of dog texted picture to krista
463 	com.sec.android.gallery3d;com.android.mms	texted picture from gallery to chris
464 	com.sec.android.app.camera;com.android.mms;com.sec.android.app.camera;com.android.mms;com.sec.android.app.camera	took pictures of cat and texted to krista twice
465 	com.netflix.mediaclient;com.android.mms;com.netflix.mediaclient;com.android.mms;com.netflix.mediaclient	watched melrose place using netflix app and chromecast to my tv ; texted krista while watching
466 	com.facebook.orca;com.facebook.katana	responded to facebook message while browsing facebook
467 	me.lyft.android;com.google.android.gm;com.ridecharge.android.taximagic	viewed lyft app to check cost checked lyft webpage opened taximagic ( yellow cab ) to compare
468 	com.android.mms;com.android.chrome	received link from kelly in text clicked link to tumblr post .
469 	com.imdb.mobile;com.android.mms	looked up movie on imdb ; texted finding to krista
470 	com.sec.android.gallery3d;com.android.mms	selected picture from gallery texted to krista
471 	com.android.contacts;com.android.mms	opened contacts ; texted krista and kelly
472 	com.android.vending;com.hulu.plus	downloaded hulu app from play store
473 	com.buytopia.snap;com.sec.android.app.popupcalculator	shopping list groupon snap ( grocery deal app ) and calculator
474 	edu.apollogrp.android.classroom.activity;com.picsel.tgv.app.smartoffice	classroom for ppu word doc for ppu
475 	com.infoscout.receipthog;com.buytopia.snap	rewards app
476 	com.android.contacts;outgoing_call;com.android.mms;com.android.mms;outgoing_call	text call friend to make lunch plan s after church
477 	com.ijinshan.kwifi;com.appredeem.apptrailers	searches for the wifi connectivity ; kids watched trailers on the app
478 	flipboard.app;com.adobe.reader	news opens in pdf form from flipboard
479 	com.android.mms;com.android.contacts	texting teacher for the kids
480 	com.android.contacts;outgoing_call;com.android.incallui;com.android.mms;com.android.mms	calling and texting ray about dinner
481 	com.android.chrome;com.ubercab;com.thetransitapp.droid;com.ubercab	checking bus times found out that the bus had broken down called an uber cab
482 	com.google.android.GoogleCamera;com.infoscout.receipthog	taking a picture of a receipt for the receipthog rewards program
483 	com.android.mms;com.facebook.katana;com.android.mms;com.facebook.katana	going back and forth between messages and facebook to coordinate picking up the kids
484 	com.whatsapp;com.ad.android.ridesystems.ridetraq;com.whatsapp	roommate was asking me when i will go back home . checked cmu shuttle .
485 	com.google.android.deskclock;com.facebook.katana	wake up and check facebook
486 	com.android.chrome;com.android.contacts;com.android.mms;incoming.call;com.android.dialer;call_begin;com.android.mms;com.android.chrome	passing the time on a long bus ride . riding the beaver county transit bus for about 90 minutes to beaver county .
487 	com.google.android.apps.maps;com.android.mms;com.android.chrome;com.android.mms;com.android.chrome	passing time on the bus ride
488 	com.google.android.gm;com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps;com.google.android.gm;com.facebook.katana;com.google.android.gm;com.android.chrome	passing time on the bus ride
489 	com.google.android.gm;com.android.chrome;com.android.mms;com.google.android.gm;com.android.chrome	passing time on the bus
490 	com.google.android.gm;com.android.chrome;com.google.android.gm;com.android.chrome;com.google.android.gm;com.google.android.apps.maps;com.google.android.gm;com.android.chrome	passing time on the bus ride
491 	com.facebook.katana;com.google.android.gm;com.android.chrome	passing time on the bus ride
492 	com.facebook.katana;com.google.android.gm;com.facebook.katana;com.android.chrome	passing time during grad speech
493 	com.facebook.katana;com.android.chrome;com.facebook.katana;com.android.chrome;com.facebook.katana;com.android.chrome	passing time during graduation
494 	com.motorola.MotGallery2;com.android.chrome;com.google.android.gm;com.facebook.katana	passing time during graduation
495 	com.android.chrome;com.facebook.katana;com.android.chrome	passing time during graduation
496 	com.facebook.katana;com.android.chrome	passing time during graduation
497 	com.google.android.gm;com.facebook.katana;com.android.chrome	passing time during graduation
498 	com.google.android.gm;com.android.calendar	at dinner with family checking calendar for availability for event at non profit organization that we volunteer at
499 	com.facebook.katana;com.google.android.gm;com.android.chrome;com.android.dialer;com.android.chrome	passing time while wife was shopping then called her to see how long it would be
500 	com.android.mms;com.google.android.gm;com.facebook.katana	checking facebook and email while waiting for food to arrive at tamarind 's in oakland
501 	com.android.chrome;com.facebook.katana	checking facebook
502 	com.android.chrome;com.google.android.youtube	googled how to reset car oil change indicator watched youtube instructional video that was in results
503 	com.google.android.apps.maps;com.android.dialer;outgoing_call	using maps to look up a work-related phone number for a business and then call
504 	com.facebook.katana;com.android.chrome;com.facebook.katana	browsing facebook and using external link from facebook to open chrome
505 	com.android.contacts;com.android.mms	texting wife from speed dial interface
506 	com.android.chrome;com.google.android.apps.maps	googling bellevue christian church for phone number then decided to use maps to do so
507 	com.redbox.android.activity;com.android.chrome;com.redbox.android.activity;com.google.android.gm;com.android.chrome	looking for a movie to watch that night using chrome for reviews and gmail to see if i had any coupon codes
508 	com.android.chrome;com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps	looking up phone numbers on google maps ( work-related ca n't disclose details ) in order to make work-related phone calls .
509 	com.motorola.camera;com.motorola.MotGallery2	taking picture at work
510 	com.android.dialer;com.android.mms	message wife ( joelle )
511 	com.android.chrome;com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps;com.android.chrome	using chrome for google search and maps to look up information for upcoming road trip
512 	com.google.android.apps.maps;com.android.chrome;com.google.android.apps.maps	using google search and maps to look up estimated driving time from pittsburgh to cleveland connor theater .
513 	outgoing_call;com.android.contacts;com.android.mms	calling mom ( debe ) to update her on trip . texted when she did n't pick up .
514 	com.android.mms;com.android.contacts;com.android.mms;com.android.contacts;com.android.mms	texting mother in law ( marie ) and father in law ( claude )
515 	com.google.android.gm;com.facebook.katana	check email and facebook together first thing in the morning
516 	outgoing_call;com.android.dialer;outgoing_call;com.android.phone;com.android.dialer;com.android.mms;com.android.mms;com.android.mms;com.android.contacts;com.android.mms;com.android.mms;com.android.dialer;com.android.mms	contacting mom ( debe ) dad ( rick ) and mother in law ( marie ) via text and phone calls do not remember exact order
517 	com.google.android.gm;com.android.calendar	check email then adding an event to my calendar based on an email i received
518 	com.motorola.camera;com.motorola.MotGallery2;com.motorola.camera;com.motorola.camera	taking pictures at work
519 	com.google.android.gm;com.facebook.katana	checking facebook and email together when turning phone on for first time
520 	com.android.mms;outgoing_call;com.android.dialer	received text from brother ( stephen ) then called him back to answer his question
521 	com.android.dialer;com.android.contacts;com.android.mms	called wife ( joelle ) then sent a text message to her
522 	com.motorola.camera;com.motorola.MotGallery2;com.android.contacts;com.android.mms	took picture and sent via mms
523 	com.motorola.camera;com.android.mms;com.android.mms;com.motorola.camera	taking pictures and sharing via mms
524 	com.google.android.gm;com.facebook.katana;com.google.android.gm;com.google.android.gm	checking email and facebook for new messages and stories in the morning
525 	com.android.contacts;com.android.mms	sent and received work-related text message
526 	com.android.dialer;com.android.mms;com.android.dialer	called mom ( debe ) and also texted her
527 	com.android.dialer;outgoing_call;com.android.mms	called wife ( joelle ) texted when i got her voicemail
528 	com.google.android.gm;com.android.chrome;com.facebook.katana;com.android.chrome	passing time by browsing facebook checking email and surfing the web simultaneously
529 	com.facebook.katana;com.android.dialer;com.facebook.katana;com.facebook.orca;com.facebook.katana;com.android.contacts;outgoing_call;com.android.dialer;outgoing_call;com.android.phone;com.android.dialer	called wife waited a moment before attempting to call again . browsed facebook during the brief interim .
530 	com.etermax.preguntados.lite;com.facebook.katana	playing game sharing results on facebook
531 	com.pnc.ecommerce.mobile;com.android.chrome	using mobile bank app then confirming that the transaction went through in browser
532 	com.etermax.preguntados.lite;com.etermax.preguntados.lite;com.facebook.katana;com.etermax.preguntados.lite;com.facebook.katana	playing trivia crack using facebook to find friends to challenge
533 	com.android.chrome;com.android.calendar	using chrome to look up when gypsy ( the play ) would be playing in pittsburgh then adding to calendar
534 	com.facebook.katana;com.facebook.orca;com.facebook.katana;com.etermax.preguntados.lite;com.etermax.preguntados.lite	browsing facebook to challenge friends to game also browsing facebook just for new posts
535 	com.facebook.katana;com.facebook.orca;com.facebook.katana	browsing facebook also using facebook messenger to chat with a friend concurrently
536 	com.facebook.orca;com.facebook.katana	messaging a friend on fb and also browsing fb simultaneously
537 	com.google.android.gm;com.facebook.katana;com.google.android.gm	checking for any new emails or facebook posts
538 	com.motorola.camera;com.motorola.MotGallery2	took picture and then looked at it/cropped it in the gallery
539 	com.android.mms;com.google.android.gm;com.facebook.katana	checked for new text messages emails or facebook posts
540 	com.google.android.gm;com.facebook.katana	checking gmail and facebook for any new messages
541 	com.jawbone.up;com.google.android.gm;com.facebook.katana	was walking the trail to downtown checked jawbone up ( pedometer ) app for calories burned then checked gmail and facebook to pass the time
542 	com.motorola.MotGallery2;com.android.mms	sending photo from gallery via mms
543 	com.android.mms;com.facebook.katana;com.android.mms;com.facebook.katana;com.google.android.gm;net.gaggle.mobile.android;com.google.android.gm;com.facebook.katana;com.google.android.gm;com.facebook.katana	texting checking gmail and gaggle ( work email ) and facebook while on a bus
544 	com.android.dialer;com.android.mms;com.android.mms	missed call from dad ( rick ) answered via text message since it was late and i was n't sure he was still up
545 	com.android.mms;com.google.android.gm;com.facebook.katana	checking for new texts emails or facebook first thing in the morning
546 	com.android.mms;outgoing_call;com.android.dialer	received text from mom ( debe ) called her back
